timestamp,wind_speed_100m_ms,wind_speed_10m_ms,wind_direction_100m_deg,temperature_c
2021-02-08 11:00:00,11.41,9.5,87,30.0
2021-02-08 12:00:00,11.24,9.42,85,31.0
2021-02-08 13:00:00,11.12,9.36,82,31.4
2021-02-08 14:00:00,11.24,9.36,78,31.0
2021-02-08 15:00:00,10.99,9.1,75,30.6
2021-02-08 16:00:00,11.4,9.3,68,29.1
2021-02-08 17:00:00,12.0,9.35,61,27.2
2021-02-08 18:00:00,11.49,8.22,59,25.5
2021-02-08 19:00:00,10.74,7.2,62,25.0
2021-02-08 20:00:00,10.83,7.12,65,24.7
2021-02-08 21:00:00,10.97,7.02,71,24.5
2021-02-08 22:00:00,11.18,7.62,75,24.2
2021-02-08 23:00:00,11.04,7.4,76,24.0
2021-02-09 00:00:00,10.87,7.26,77,23.9
2021-02-09 01:00:00,10.85,7.14,78,23.6
2021-02-09 02:00:00,10.77,7.16,77,23.5
2021-02-09 03:00:00,10.67,6.94,77,23.4
2021-02-09 04:00:00,10.71,7.0,79,23.3
2021-02-09 05:00:00,11.08,7.3,80,23.2
2021-02-09 06:00:00,11.32,7.41,79,23.1
2021-02-09 07:00:00,10.48,6.93,83,23.9
2021-02-09 08:00:00,11.44,9.03,85,25.6
2021-02-09 09:00:00,11.91,9.6,88,27.1
2021-02-09 10:00:00,12.5,10.2,89,28.5
2021-02-09 11:00:00,12.1,10.0,89,29.4
2021-02-09 12:00:00,12.21,10.2,88,30.1
2021-02-09 13:00:00,12.25,10.12,85,30.2
2021-02-09 14:00:00,11.78,9.75,83,30.0
2021-02-09 15:00:00,11.51,9.46,82,30.1
2021-02-09 16:00:00,11.51,9.36,79,29.2
2021-02-09 17:00:00,11.38,8.88,75,27.9
2021-02-09 18:00:00,10.96,7.73,69,25.9
2021-02-09 19:00:00,11.07,7.09,70,25.2
2021-02-09 20:00:00,11.45,7.02,71,24.9
2021-02-09 21:00:00,11.99,8.04,74,24.6
2021-02-09 22:00:00,12.01,7.91,77,24.2
2021-02-09 23:00:00,11.91,7.84,79,23.8
2021-02-10 00:00:00,11.74,7.68,81,23.5
2021-02-10 01:00:00,10.98,7.14,83,23.2
2021-02-10 02:00:00,10.18,6.45,83,23.0
2021-02-10 03:00:00,9.97,6.34,83,22.8
2021-02-10 04:00:00,9.87,6.14,83,22.5
2021-02-10 05:00:00,9.66,6.03,83,22.5
2021-02-10 06:00:00,10.16,6.33,84,22.2
2021-02-10 07:00:00,10.42,6.51,87,23.4
2021-02-10 08:00:00,10.4,8.2,91,25.4
2021-02-10 09:00:00,10.82,8.83,93,27.1
2021-02-10 10:00:00,11.24,9.34,95,28.6
2021-02-10 11:00:00,10.7,9.01,92,29.8
2021-02-10 12:00:00,10.95,9.22,85,30.5
2021-02-10 13:00:00,11.21,9.35,82,30.8
2021-02-10 14:00:00,11.53,9.58,82,30.5
2021-02-10 15:00:00,11.89,9.81,77,29.7
2021-02-10 16:00:00,11.69,9.39,75,28.5
2021-02-10 17:00:00,12.02,9.33,70,27.0
2021-02-10 18:00:00,11.76,8.41,63,25.2
2021-02-10 19:00:00,11.05,7.16,65,25.0
2021-02-10 20:00:00,11.72,7.38,65,24.8
2021-02-10 21:00:00,12.68,8.6,67,24.4
2021-02-10 22:00:00,12.85,8.67,69,24.0
2021-02-10 23:00:00,11.86,7.79,76,23.5
2021-02-11 00:00:00,11.28,7.48,80,23.2
2021-02-11 01:00:00,11.1,7.2,79,22.9
2021-02-11 02:00:00,10.79,6.91,79,22.6
2021-02-11 03:00:00,10.58,6.84,83,22.5
2021-02-11 04:00:00,10.45,6.72,85,22.4
2021-02-11 05:00:00,10.22,6.6,87,22.3
2021-02-11 06:00:00,10.0,6.3,89,22.3
2021-02-11 07:00:00,9.41,5.71,92,23.2
2021-02-11 08:00:00,10.34,8.24,95,25.2
2021-02-11 09:00:00,10.84,8.95,95,26.9
2021-02-11 10:00:00,11.52,9.53,93,28.1
2021-02-11 11:00:00,11.5,9.61,91,29.2
2021-02-11 12:00:00,11.12,9.3,87,30.0
2021-02-11 13:00:00,11.37,9.44,83,30.4
2021-02-11 14:00:00,12.02,9.95,79,30.1
2021-02-11 15:00:00,11.9,9.78,73,29.8
2021-02-11 16:00:00,12.03,9.66,64,28.5
2021-02-11 17:00:00,13.07,10.02,58,26.8
2021-02-11 18:00:00,12.42,8.87,60,25.1
2021-02-11 19:00:00,11.9,7.83,63,24.6
2021-02-11 20:00:00,12.71,7.97,66,24.4
2021-02-11 21:00:00,13.06,8.57,70,24.2
2021-02-11 22:00:00,12.64,8.66,75,23.9
2021-02-11 23:00:00,12.55,8.63,79,23.5
2021-02-12 00:00:00,12.18,8.29,80,23.3
2021-02-12 01:00:00,12.21,8.25,82,23.1
2021-02-12 02:00:00,12.13,8.21,86,23.0
2021-02-12 03:00:00,12.11,8.1,88,23.0
2021-02-12 04:00:00,12.2,8.2,89,23.0
2021-02-12 05:00:00,11.5,7.7,90,22.9
2021-02-12 06:00:00,11.3,7.5,91,22.9
2021-02-12 07:00:00,10.9,6.9,89,23.9
2021-02-12 08:00:00,11.3,8.9,90,25.4
2021-02-12 09:00:00,12.81,10.41,92,27.0
2021-02-12 10:00:00,12.82,10.53,94,28.1
2021-02-12 11:00:00,12.31,10.22,92,29.4
2021-02-12 12:00:00,11.6,9.7,90,30.3
2021-02-12 13:00:00,11.34,9.52,85,30.6
2021-02-12 14:00:00,11.72,9.81,87,30.5
2021-02-12 15:00:00,11.61,9.65,79,30.1
2021-02-12 16:00:00,11.87,9.59,69,29.3
2021-02-12 17:00:00,11.27,8.77,65,27.4
2021-02-12 18:00:00,10.65,7.75,66,25.7
2021-02-12 19:00:00,9.62,6.58,69,25.3
2021-02-12 20:00:00,10.21,6.48,72,25.1
2021-02-12 21:00:00,10.89,6.94,75,24.9
2021-02-12 22:00:00,11.49,7.61,79,24.6
2021-02-12 23:00:00,11.88,8.15,83,24.4
2021-02-13 00:00:00,12.14,8.33,85,24.0
2021-02-13 01:00:00,12.02,8.21,87,23.8
2021-02-13 02:00:00,11.91,8.1,88,23.7
2021-02-13 03:00:00,12.3,8.4,90,23.6
2021-02-13 04:00:00,12.6,8.6,90,23.5
2021-02-13 05:00:00,12.7,8.6,89,23.5
2021-02-13 06:00:00,12.4,8.4,89,23.5
2021-02-13 07:00:00,11.54,7.52,85,24.5
2021-02-13 08:00:00,12.9,10.1,89,26.4
2021-02-13 09:00:00,13.42,10.72,93,27.8
2021-02-13 10:00:00,13.96,11.35,95,29.0
2021-02-13 11:00:00,13.97,11.47,96,30.2
2021-02-13 12:00:00,13.25,10.96,95,31.0
2021-02-13 13:00:00,12.93,10.75,94,31.2
2021-02-13 14:00:00,12.41,10.3,88,30.9
2021-02-13 15:00:00,12.43,10.18,79,30.2
2021-02-13 16:00:00,12.91,10.32,74,29.0
2021-02-13 17:00:00,12.55,9.58,71,27.5
2021-02-13 18:00:00,11.8,8.41,72,26.1
2021-02-13 19:00:00,11.4,7.86,75,25.9
2021-02-13 20:00:00,12.12,7.94,79,25.8
2021-02-13 21:00:00,12.77,7.71,81,25.5
2021-02-13 22:00:00,12.99,8.56,83,25.4
2021-02-13 23:00:00,13.03,9.12,86,25.2
2021-02-14 00:00:00,13.3,9.3,89,25.1
2021-02-14 01:00:00,13.2,9.2,89,24.9
2021-02-14 02:00:00,13.0,8.9,89,24.6
2021-02-14 03:00:00,13.1,9.0,89,24.5
2021-02-14 04:00:00,12.8,8.8,89,24.4
2021-02-14 05:00:00,12.4,8.4,89,24.4
2021-02-14 06:00:00,12.11,8.2,88,24.3
2021-02-14 07:00:00,11.3,7.4,89,24.7
2021-02-14 08:00:00,12.1,9.1,90,25.4
2021-02-14 09:00:00,13.02,10.12,94,26.5
2021-02-14 10:00:00,13.98,11.19,96,27.7
2021-02-14 11:00:00,13.11,10.22,93,27.4
2021-02-14 12:00:00,12.5,10.1,89,28.5
2021-02-14 13:00:00,11.99,9.56,83,28.2
2021-02-14 14:00:00,11.4,9.04,79,28.2
2021-02-14 15:00:00,11.28,8.81,75,27.9
2021-02-14 16:00:00,11.51,8.76,73,27.4
2021-02-14 17:00:00,11.16,8.29,72,26.6
2021-02-14 18:00:00,10.26,7.03,66,25.8
2021-02-14 19:00:00,10.83,7.32,69,25.8
2021-02-14 20:00:00,11.45,7.43,71,25.5
2021-02-14 21:00:00,11.98,8.05,75,25.1
2021-02-14 22:00:00,11.64,7.79,81,24.8
2021-02-14 23:00:00,10.44,7.03,85,24.5
2021-02-15 00:00:00,9.41,6.2,87,24.1
2021-02-15 01:00:00,9.12,5.91,86,23.9
2021-02-15 02:00:00,9.41,6.2,88,23.6
2021-02-15 03:00:00,9.8,6.4,89,23.5
2021-02-15 04:00:00,9.92,6.51,86,23.5
2021-02-15 05:00:00,10.53,6.92,86,23.4
2021-02-15 06:00:00,10.61,7.01,87,23.3
2021-02-15 07:00:00,10.6,6.6,88,24.2
2021-02-15 08:00:00,11.83,9.33,94,26.1
2021-02-15 09:00:00,13.11,10.59,97,27.5
2021-02-15 10:00:00,12.77,10.47,96,28.5
2021-02-15 11:00:00,12.18,10.2,97,29.6
2021-02-15 12:00:00,11.72,9.82,93,30.5
2021-02-15 13:00:00,11.42,9.5,86,31.0
2021-02-15 14:00:00,12.05,9.92,85,31.0
2021-02-15 15:00:00,12.73,10.36,79,30.5
2021-02-15 16:00:00,13.13,10.41,74,29.4
2021-02-15 17:00:00,13.0,10.0,70,27.8
2021-02-15 18:00:00,12.28,8.69,67,26.0
2021-02-15 19:00:00,11.68,7.85,69,25.5
2021-02-15 20:00:00,12.87,8.48,71,25.1
2021-02-15 21:00:00,13.47,8.38,70,24.7
2021-02-15 22:00:00,12.68,8.67,73,24.5
2021-02-15 23:00:00,11.38,7.65,77,24.2
2021-02-16 00:00:00,10.68,7.13,83,24.0
2021-02-16 01:00:00,10.65,7.12,85,23.8
2021-02-16 02:00:00,10.44,6.92,85,23.9
2021-02-16 03:00:00,10.47,6.94,83,23.9
2021-02-16 04:00:00,10.38,6.85,83,23.5
2021-02-16 05:00:00,10.54,6.89,81,23.4
2021-02-16 06:00:00,10.83,7.09,81,23.2
2021-02-16 07:00:00,9.46,6.04,83,24.0
2021-02-16 08:00:00,10.62,8.41,86,25.6
2021-02-16 09:00:00,12.2,10.0,90,27.2
2021-02-16 10:00:00,12.4,10.2,90,28.5
2021-02-16 11:00:00,12.2,10.1,90,29.5
2021-02-16 12:00:00,11.9,10.0,90,30.3
2021-02-16 13:00:00,11.82,9.91,87,30.7
2021-02-16 14:00:00,11.91,9.86,82,30.5
2021-02-16 15:00:00,12.14,9.96,79,30.0
2021-02-16 16:00:00,12.31,10.0,73,28.8
2021-02-16 17:00:00,12.37,9.68,70,27.2
2021-02-16 18:00:00,11.5,8.42,66,25.5
2021-02-16 19:00:00,11.37,7.07,66,25.1
2021-02-16 20:00:00,12.21,7.78,70,24.9
2021-02-16 21:00:00,12.86,8.68,75,24.6
2021-02-16 22:00:00,13.02,8.73,79,24.0
2021-02-16 23:00:00,12.79,8.56,83,23.6
2021-02-17 00:00:00,11.75,7.83,85,23.4
2021-02-17 01:00:00,10.67,6.95,84,23.1
2021-02-17 02:00:00,10.1,6.56,82,22.8
2021-02-17 03:00:00,9.95,6.4,80,22.6
2021-02-17 04:00:00,9.75,6.2,80,22.6
2021-02-17 05:00:00,10.49,6.66,82,22.6
2021-02-17 06:00:00,10.76,7.03,84,22.6
2021-02-17 07:00:00,9.54,5.81,85,23.5
2021-02-17 08:00:00,10.72,8.41,87,25.4
2021-02-17 09:00:00,12.4,10.2,89,27.2
2021-02-17 10:00:00,12.6,10.4,90,28.4
2021-02-17 11:00:00,12.7,10.6,90,29.5
2021-02-17 12:00:00,12.61,10.6,87,30.0
2021-02-17 13:00:00,13.1,10.9,89,30.2
2021-02-17 14:00:00,12.84,10.49,81,29.6
2021-02-17 15:00:00,13.39,10.89,76,29.5
2021-02-17 16:00:00,13.17,10.48,69,28.9
2021-02-17 17:00:00,13.69,10.47,65,27.3
2021-02-17 18:00:00,13.35,9.5,60,25.5
2021-02-17 19:00:00,12.7,8.14,63,24.9
2021-02-17 20:00:00,13.51,8.86,65,24.4
2021-02-17 21:00:00,13.58,9.32,67,24.0
2021-02-17 22:00:00,13.0,8.76,73,23.9
2021-02-17 23:00:00,12.47,8.42,76,23.5
2021-02-18 00:00:00,11.65,7.75,78,23.2
2021-02-18 01:00:00,11.24,7.48,81,23.1
2021-02-18 02:00:00,10.97,7.23,84,23.0
2021-02-18 03:00:00,10.84,7.12,85,22.9
2021-02-18 04:00:00,10.32,6.81,87,22.9
2021-02-18 05:00:00,10.75,7.02,85,22.9
2021-02-18 06:00:00,11.03,7.27,81,22.9
2021-02-18 07:00:00,10.07,6.64,83,23.6
2021-02-18 08:00:00,10.42,8.11,87,25.1
2021-02-18 09:00:00,11.6,9.4,91,26.6
2021-02-18 10:00:00,12.62,10.32,93,27.9
2021-02-18 11:00:00,13.71,11.22,92,29.0
2021-02-18 12:00:00,12.8,10.5,90,29.5
2021-02-18 13:00:00,12.2,10.1,90,30.3
2021-02-18 14:00:00,11.73,9.71,86,30.5
2021-02-18 15:00:00,11.91,9.73,79,30.0
